Date,Day,Rooms Sold,Rooms for Sale,Arrival Rooms,Compliment Rooms,House Use,Hold,Individual Confirm,Individual Tentative,Group Confirm,Group Tentative,Occupancy %,Room Revenue,ARR,Inclusion Revenue,Departure Rooms,OOO Rooms,Pax,Individual Revenue,Individual ARR,Confirmed Group Revenue,Confirmed Group ARR,Tentative Group Revenue,Tentative Group ARR,Total Room Inventory
2023-10-10,Tuesday,119.0,0.0,29.0,0.0,1.0,0.0,120.0,0.0,0.0,0.0,99.17,1679101.86,14110.1,0.0,31.0,10.0,158.0,1256601.86,10471.68,422500.0,0.0,0.0,0.0,120.0
2023-10-11,Wednesday,117.0,0.0,29.0,0.0,2.0,0.0,119.0,0.0,0.0,0.0,98.32,1678719.89,14348.03,0.0,31.0,11.0,156.0,1269147.89,10665.11,409572.0,0.0,0.0,0.0,119.0
2023-10-12,Thursday,117.0,0.0,45.0,1.0,2.0,0.0,120.0,0.0,0.0,0.0,97.5,1611966.24,13777.49,0.0,44.0,10.0,170.0,1259716.24,10497.64,352250.0,0.0,0.0,0.0,120.0
2023-10-13,Friday,117.0,0.0,48.0,1.0,2.0,0.0,120.0,0.0,0.0,0.0,97.5,1648950.03,14093.59,0.0,49.0,10.0,194.0,1385450.03,11545.42,263500.0,0.0,0.0,0.0,120.0
2023-10-14,Saturday,113.0,0.0,48.0,0.0,3.0,0.0,116.0,0.0,0.0,0.0,97.41,1627881.72,14406.03,0.0,54.0,14.0,191.0,1408657.65,12143.6,219224.07,0.0,0.0,0.0,116.0
2023-10-15,Sunday,94.0,20.0,31.0,0.0,3.0,0.0,97.0,0.0,0.0,0.0,80.34,1370968.66,14584.77,0.0,50.0,14.0,158.0,1073580.74,11067.84,297387.92,0.0,0.0,0.0,117.0
2023-10-16,Monday,102.0,9.0,53.0,0.0,3.0,0.0,105.0,0.0,0.0,0.0,89.47,1489621.57,14604.13,0.0,45.0,16.0,160.0,1386871.57,13208.3,102750.0,0.0,0.0,0.0,114.0
2023-10-17,Tuesday,98.0,17.0,47.0,0.0,3.0,0.0,101.0,0.0,0.0,0.0,83.05,1520521.41,15515.52,0.0,51.0,12.0,149.0,1392309.55,13785.24,128211.86,0.0,0.0,0.0,118.0
2023-10-18,Wednesday,106.0,11.0,45.0,0.0,3.0,0.0,109.0,0.0,0.0,0.0,88.33,1521724.59,14355.89,0.0,38.0,10.0,155.0,1289031.99,11825.98,232692.6,0.0,0.0,0.0,120.0
2023-10-19,Thursday,100.0,4.0,52.0,2.0,5.0,0.0,107.0,0.0,0.0,0.0,90.09,1560573.56,15605.74,0.0,56.0,19.0,159.0,1104058.58,10318.3,456514.98,0.0,0.0,0.0,111.0
2023-10-20,Friday,87.0,18.0,38.0,2.0,4.0,0.0,93.0,0.0,0.0,0.0,78.38,1189865.0,13676.61,0.0,50.0,20.0,131.0,963918.42,10364.71,225946.58,0.0,0.0,0.0,111.0
2023-10-21,Saturday,100.0,8.0,44.0,1.0,3.0,0.0,104.0,0.0,0.0,0.0,89.29,1491531.14,14915.31,0.0,33.0,18.0,149.0,1280217.4,12309.78,211313.74,0.0,0.0,0.0,112.0
2023-10-22,Sunday,92.0,13.0,39.0,1.0,3.0,0.0,96.0,0.0,0.0,0.0,84.4,1424739.24,15486.3,0.0,49.0,21.0,153.0,1188214.44,12377.23,236524.8,0.0,0.0,0.0,109.0
2023-10-23,Monday,90.0,19.0,33.0,0.0,3.0,0.0,93.0,0.0,0.0,0.0,80.36,1207595.55,13417.73,0.0,36.0,18.0,141.0,959044.75,10312.31,248550.8,0.0,0.0,0.0,112.0
2023-10-24,Tuesday,101.0,12.0,45.0,0.0,2.0,0.0,103.0,0.0,0.0,0.0,87.83,1336085.33,13228.57,0.0,37.0,15.0,156.0,994232.2,9652.74,341853.13,0.0,0.0,0.0,115.0
2023-10-25,Wednesday,105.0,7.0,38.0,1.0,3.0,0.0,109.0,0.0,0.0,0.0,90.52,1356057.26,12914.83,0.0,32.0,14.0,162.0,1019838.13,9356.31,336219.13,0.0,0.0,0.0,116.0
2023-10-26,Thursday,110.0,1.0,49.0,2.0,3.0,0.0,115.0,0.0,0.0,0.0,94.83,1465498.74,13322.72,0.0,42.0,14.0,172.0,996789.61,8667.74,468709.13,0.0,0.0,0.0,116.0
2023-10-27,Friday,105.0,3.0,42.0,2.0,3.0,0.0,110.0,0.0,0.0,0.0,92.92,1428310.83,13602.96,0.0,49.0,17.0,168.0,1066661.87,9696.93,361648.96,0.0,0.0,0.0,113.0
2023-10-28,Saturday,95.0,18.0,36.0,2.0,3.0,0.0,100.0,0.0,0.0,0.0,80.51,1450543.03,15268.87,0.0,46.0,12.0,158.0,1008178.63,10081.79,442364.4,0.0,0.0,0.0,118.0
2023-10-29,Sunday,108.0,0.0,44.0,3.0,3.0,0.0,114.0,0.0,0.0,0.0,94.74,1541924.67,14277.08,0.0,30.0,16.0,175.0,1234293.33,10827.13,307631.34,0.0,0.0,0.0,114.0
2023-10-30,Monday,117.0,0.0,66.0,1.0,2.0,0.0,120.0,0.0,0.0,0.0,97.5,1675316.24,14318.94,0.0,60.0,10.0,167.0,1103913.3,9199.28,571402.94,0.0,0.0,0.0,120.0
2023-10-31,Tuesday,106.0,7.0,39.0,1.0,4.0,0.0,111.0,0.0,0.0,0.0,89.83,1481421.04,13975.67,0.0,48.0,12.0,159.0,1160404.1,10454.09,321016.94,0.0,0.0,0.0,118.0
2023-11-01,Wednesday,110.0,3.0,67.0,0.0,3.0,0.0,113.0,0.0,0.0,0.0,94.83,1558889.99,14171.73,0.0,66.0,14.0,167.0,1103767.07,9767.85,455122.92,0.0,0.0,0.0,116.0
2023-11-02,Thursday,111.0,0.0,43.0,2.0,3.0,0.0,116.0,0.0,0.0,0.0,95.69,1582514.94,14256.89,0.0,41.0,14.0,170.0,1298291.22,11192.17,284223.72,0.0,0.0,0.0,116.0
2023-11-03,Friday,112.0,1.0,53.0,3.0,3.0,0.0,118.0,0.0,0.0,0.0,94.12,1571014.1,14026.91,0.0,51.0,11.0,184.0,1233442.9,10452.91,337571.2,0.0,0.0,0.0,119.0
2023-11-04,Saturday,111.0,1.0,34.0,3.0,3.0,0.0,117.0,0.0,0.0,0.0,94.07,1567375.02,14120.5,0.0,35.0,12.0,185.0,1131592.0,9671.73,435783.02,0.0,0.0,0.0,118.0
2023-11-05,Sunday,105.0,4.0,49.0,3.0,5.0,0.0,85.0,0.0,28.0,0.0,89.74,1470772.21,14007.35,0.0,53.0,13.0,182.0,1133489.19,13335.17,337283.02,12045.82,0.0,0.0,117.0
2023-11-06,Monday,114.0,0.0,76.0,5.0,1.0,0.0,73.0,0.0,47.0,0.0,95.0,1756745.53,15410.05,0.0,69.0,10.0,189.0,1101932.16,15094.96,654813.37,13932.2,0.0,0.0,120.0
2023-11-07,Tuesday,111.0,3.0,64.0,0.0,3.0,0.0,84.0,0.0,30.0,0.0,94.87,1647435.51,14841.76,0.0,69.0,13.0,166.0,1229884.68,14641.48,417550.83,13918.36,0.0,0.0,117.0
2023-11-08,Wednesday,90.0,16.0,31.0,0.0,3.0,0.0,65.0,0.0,28.0,0.0,82.57,1309671.18,14551.9,0.0,54.0,21.0,130.0,944018.71,14523.36,365652.47,13059.02,0.0,0.0,109.0
2023-11-09,Thursday,101.0,6.0,64.0,0.0,3.0,0.0,68.0,0.0,36.0,0.0,91.82,1535826.29,15206.2,0.0,53.0,20.0,167.0,991707.63,14583.94,544118.66,15114.41,0.0,0.0,110.0
2023-11-10,Friday,88.0,20.0,28.0,0.0,5.0,0.0,71.0,0.0,22.0,0.0,77.88,1345808.15,15293.27,0.0,38.0,18.0,149.0,981689.49,13826.61,364118.66,16550.85,0.0,0.0,113.0
2023-11-11,Saturday,100.0,9.0,64.0,2.0,3.0,0.0,56.0,0.0,49.0,0.0,87.72,1629030.7,16290.31,0.0,52.0,16.0,176.0,881776.62,15746.01,747254.08,15250.08,0.0,0.0,114.0
2023-11-12,Sunday,68.0,46.0,35.0,0.0,3.0,0.0,69.0,0.0,2.0,0.0,58.12,1040816.18,15306.12,0.0,70.0,16.0,116.0,1012231.44,14670.02,28584.74,14292.37,0.0,0.0,117.0
2023-11-13,Monday,114.0,2.0,71.0,2.0,3.0,0.0,88.0,0.0,31.0,0.0,94.21,1683104.68,14764.08,0.0,23.0,9.0,197.0,1106325.18,12571.88,576779.5,18605.79,0.0,0.0,121.0
2023-11-14,Tuesday,106.0,8.0,55.0,3.0,3.0,0.0,50.0,0.0,62.0,0.0,88.33,1222339.56,11531.51,0.0,89.0,10.0,176.0,617596.94,12351.94,604742.62,9753.91,0.0,0.0,120.0
2023-11-15,Wednesday,111.0,3.0,35.0,4.0,3.0,0.0,36.0,0.0,82.0,0.0,91.74,1276198.52,11497.28,0.0,29.0,9.0,179.0,463385.63,12871.82,812812.89,9912.35,0.0,0.0,121.0
2023-11-16,Thursday,115.0,2.0,32.0,2.0,2.0,0.0,31.0,0.0,88.0,0.0,95.04,1189149.09,10340.43,0.0,31.0,9.0,181.0,875092.8,28228.8,314056.29,3568.82,0.0,0.0,121.0
2023-11-17,Friday,95.0,18.0,45.0,1.0,3.0,0.0,49.0,0.0,50.0,0.0,81.2,1194727.01,12576.07,0.0,66.0,12.0,153.0,650015.1,13265.61,544711.91,10894.24,0.0,0.0,117.0
2023-11-18,Saturday,113.0,2.0,71.0,0.0,3.0,0.0,47.0,0.0,69.0,0.0,95.76,1564121.64,13841.78,0.0,56.0,12.0,186.0,601965.48,12807.78,962156.16,13944.29,0.0,0.0,118.0
2023-11-19,Sunday,96.0,16.0,44.0,1.0,3.0,0.0,56.0,0.0,44.0,0.0,82.76,1302289.71,13565.52,0.0,60.0,15.0,157.0,733798.89,13103.55,568490.82,12920.25,0.0,0.0,116.0
2023-11-20,Monday,110.0,3.0,56.0,2.0,2.0,0.0,82.0,0.0,32.0,0.0,94.02,1426539.17,12968.54,0.0,43.0,13.0,177.0,1146274.55,13978.96,280264.62,8758.27,0.0,0.0,117.0
2023-11-21,Tuesday,105.0,5.0,37.0,2.0,3.0,0.0,82.0,0.0,28.0,0.0,91.3,1411743.44,13445.18,0.0,42.0,16.0,163.0,1116688.34,13618.15,295055.1,10537.68,0.0,0.0,115.0
2023-11-22,Wednesday,111.0,1.0,41.0,2.0,2.0,0.0,96.0,0.0,19.0,0.0,95.69,1535306.06,13831.59,0.0,36.0,14.0,186.0,1318413.68,13733.48,216892.38,11415.39,0.0,0.0,116.0
2023-11-23,Thursday,109.0,1.0,56.0,1.0,3.0,0.0,103.0,0.0,10.0,0.0,95.61,1605382.84,14728.28,0.0,58.0,16.0,187.0,1481196.44,14380.55,124186.4,12418.64,0.0,0.0,114.0
2023-11-24,Friday,105.0,8.0,42.0,1.0,3.0,0.0,89.0,0.0,20.0,0.0,89.74,1548956.44,14751.97,0.0,46.0,13.0,172.0,1289770.04,14491.8,259186.4,12959.32,0.0,0.0,117.0
2023-11-25,Saturday,90.0,20.0,57.0,3.0,3.0,0.0,72.0,0.0,24.0,0.0,77.59,1305572.51,14506.36,0.0,70.0,14.0,154.0,1053362.95,14630.04,252209.56,10508.73,0.0,0.0,116.0
2023-11-26,Sunday,105.0,5.0,51.0,2.0,3.0,0.0,67.0,0.0,43.0,0.0,91.3,1588335.28,15127.0,0.0,38.0,15.0,177.0,1043625.72,15576.5,544709.56,12667.66,0.0,0.0,115.0
2023-11-27,Monday,116.0,0.0,41.0,1.0,3.0,0.0,75.0,0.0,45.0,0.0,96.67,1745365.04,15046.25,0.0,32.0,10.0,191.0,1121155.48,14948.74,624209.56,13871.32,0.0,0.0,120.0
2023-11-28,Tuesday,112.0,6.0,68.0,0.0,3.0,0.0,103.0,0.0,12.0,0.0,92.56,1777843.56,15873.6,0.0,73.0,9.0,179.0,1608843.56,15619.84,169000.0,14083.33,0.0,0.0,121.0
2023-11-29,Wednesday,117.0,0.0,50.0,0.0,3.0,0.0,106.0,0.0,14.0,0.0,97.5,1897941.9,16221.73,0.0,45.0,10.0,185.0,1704441.9,16079.64,193500.0,13821.43,0.0,0.0,120.0
2023-11-30,Thursday,109.0,5.0,57.0,1.0,3.0,0.0,83.0,0.0,30.0,0.0,92.37,1682233.79,15433.34,0.0,65.0,12.0,188.0,1257119.46,15146.02,425114.33,14170.48,0.0,0.0,118.0
2023-12-01,Friday,112.0,4.0,75.0,0.0,3.0,0.0,30.0,0.0,85.0,0.0,94.12,1925173.71,17189.05,0.0,75.0,11.0,191.0,900427.96,30014.27,1024745.75,12055.83,0.0,0.0,119.0
2023-12-02,Saturday,115.0,2.0,43.0,0.0,3.0,0.0,39.0,0.0,79.0,0.0,95.83,1962742.76,17067.33,0.0,40.0,10.0,198.0,1605395.36,41163.98,357347.4,4523.38,0.0,0.0,120.0
2023-12-03,Sunday,99.0,10.0,59.0,1.0,3.0,0.0,73.0,0.0,30.0,0.0,87.61,1868604.57,18874.79,0.0,75.0,16.0,160.0,1412358.81,19347.38,456245.76,15208.19,0.0,0.0,113.0
2023-12-04,Monday,106.0,3.0,50.0,0.0,3.0,0.0,75.0,0.0,34.0,0.0,94.64,1630422.28,15381.34,0.0,44.0,18.0,155.0,992676.52,13235.69,637745.76,18757.23,0.0,0.0,112.0
2023-12-05,Tuesday,105.0,2.0,58.0,5.0,3.0,0.0,96.0,0.0,17.0,0.0,91.3,1573160.13,14982.48,0.0,54.0,15.0,149.0,1387160.13,14449.58,186000.0,10941.18,0.0,0.0,115.0
2023-12-06,Wednesday,114.0,0.0,58.0,2.0,3.0,0.0,97.0,0.0,22.0,0.0,95.8,1661575.35,14575.22,0.0,53.0,11.0,180.0,1355825.35,13977.58,305750.0,13897.73,0.0,0.0,119.0
2023-12-07,Thursday,108.0,5.0,45.0,1.0,2.0,0.0,91.0,0.0,20.0,0.0,93.1,1613715.9,14941.81,0.0,54.0,14.0,162.0,1336215.9,14683.69,277500.0,13875.0,0.0,0.0,116.0
2023-12-08,Friday,95.0,5.0,45.0,0.0,5.0,0.0,95.0,0.0,5.0,0.0,90.48,1439234.33,15149.84,0.0,56.0,25.0,153.0,1371734.33,14439.31,67500.0,13500.0,0.0,0.0,105.0
2023-12-09,Saturday,94.0,9.0,45.0,0.0,3.0,0.0,95.0,0.0,2.0,0.0,88.68,1420042.39,15106.83,0.0,48.0,24.0,160.0,1393042.39,14663.6,27000.0,13500.0,0.0,0.0,106.0
2023-12-10,Sunday,101.0,7.0,45.0,0.0,3.0,0.0,92.0,0.0,12.0,0.0,90.99,1561260.29,15458.02,0.0,38.0,20.0,167.0,1299760.29,14127.83,261500.0,21791.67,0.0,0.0,111.0
2023-12-11,Monday,105.0,3.0,51.0,0.0,3.0,0.0,90.0,0.0,18.0,0.0,94.59,1612729.82,15359.33,0.0,47.0,19.0,158.0,1235844.82,13731.61,376885.0,20938.06,0.0,0.0,111.0
2023-12-12,Tuesday,104.0,4.0,41.0,2.0,3.0,0.0,93.0,0.0,16.0,0.0,92.04,1559110.36,14991.45,0.0,41.0,17.0,153.0,1225825.36,13180.92,333285.0,20830.31,0.0,0.0,113.0
2023-12-13,Wednesday,98.0,4.0,44.0,1.0,3.0,0.0,96.0,0.0,6.0,0.0,92.45,1493791.31,15242.77,0.0,51.0,24.0,155.0,1378506.31,14359.44,115285.0,19214.17,0.0,0.0,106.0
2023-12-14,Thursday,97.0,5.0,48.0,9.0,3.0,0.0,97.0,0.0,12.0,0.0,85.09,1429410.87,14736.19,0.0,40.0,16.0,179.0,1274762.73,13141.88,154648.14,12887.34,0.0,0.0,114.0
2023-12-15,Friday,101.0,8.0,45.0,0.0,3.0,0.0,89.0,0.0,15.0,0.0,90.18,1649271.17,16329.42,0.0,50.0,18.0,190.0,1426093.11,16023.52,223178.06,14878.54,0.0,0.0,112.0
2023-12-16,Saturday,83.0,25.0,35.0,0.0,3.0,0.0,71.0,0.0,15.0,0.0,74.77,1156395.07,13932.47,0.0,54.0,21.0,163.0,933488.79,13147.73,222906.28,14860.42,0.0,0.0,111.0
2023-12-17,Sunday,99.0,10.0,48.0,0.0,3.0,0.0,80.0,0.0,22.0,0.0,88.39,1332593.87,13460.54,0.0,32.0,18.0,183.0,1036034.45,12950.43,296559.42,13479.97,0.0,0.0,112.0
2023-12-18,Monday,102.0,1.0,38.0,0.0,3.0,0.0,84.0,0.0,21.0,0.0,96.23,1500487.62,14710.66,0.0,36.0,24.0,178.0,1220428.2,14528.91,280059.42,13336.16,0.0,0.0,106.0
2023-12-19,Tuesday,95.0,10.0,50.0,1.0,3.0,0.0,71.0,0.0,28.0,0.0,87.16,1344996.82,14157.86,0.0,57.0,21.0,158.0,995746.82,14024.6,349250.0,12473.21,0.0,0.0,109.0
2023-12-20,Wednesday,101.0,6.0,44.0,2.0,3.0,0.0,84.0,0.0,22.0,0.0,90.18,1426496.61,14123.73,0.0,37.0,18.0,171.0,1231246.61,14657.7,195250.0,8875.0,0.0,0.0,112.0
2023-12-21,Thursday,109.0,2.0,42.0,1.0,4.0,0.0,97.0,0.0,17.0,0.0,93.97,1476294.49,13543.99,0.0,34.0,14.0,192.0,1316044.49,13567.47,160250.0,9426.47,0.0,0.0,116.0
2023-12-22,Friday,95.0,14.0,41.0,1.0,4.0,0.0,87.0,0.0,13.0,0.0,83.33,1231595.83,12964.17,0.0,55.0,16.0,168.0,1071345.83,12314.32,160250.0,12326.92,0.0,0.0,114.0
2023-12-23,Saturday,96.0,11.0,55.0,1.0,4.0,0.0,88.0,0.0,13.0,0.0,85.71,1243932.23,12957.63,0.0,54.0,18.0,182.0,1148702.33,13053.44,95229.9,7325.38,0.0,0.0,112.0
2023-12-24,Sunday,92.0,17.0,36.0,1.0,4.0,0.0,77.0,0.0,20.0,0.0,80.7,1321377.91,14362.8,0.0,40.0,17.0,179.0,1129758.17,14672.18,191619.74,9580.99,0.0,0.0,114.0
2023-12-25,Monday,82.0,21.0,27.0,1.0,3.0,0.0,66.0,0.0,20.0,0.0,76.64,1242360.64,15150.74,0.0,38.0,24.0,169.0,1064851.06,16134.11,177509.58,8875.48,0.0,0.0,107.0
2023-12-26,Tuesday,91.0,19.0,51.0,2.0,3.0,0.0,93.0,0.0,3.0,0.0,79.13,1367426.9,15026.67,0.0,41.0,15.0,177.0,1334100.62,14345.17,33326.28,11108.76,0.0,0.0,115.0
2023-12-27,Wednesday,89.0,15.0,43.0,6.0,3.0,0.0,91.0,0.0,7.0,0.0,78.76,1209532.05,13590.25,0.0,41.0,18.0,192.0,1176205.77,12925.34,33326.28,4760.9,0.0,0.0,113.0
2023-12-28,Thursday,103.0,3.0,56.0,6.0,3.0,0.0,82.0,0.0,30.0,0.0,89.57,1416319.6,13750.68,0.0,42.0,15.0,213.0,1119171.32,13648.43,297148.28,9904.94,0.0,0.0,115.0
2023-12-29,Friday,99.0,9.0,38.0,1.0,3.0,0.0,81.0,0.0,22.0,0.0,88.39,1274235.68,12871.07,0.0,47.0,18.0,197.0,1034375.54,12770.07,239860.14,10902.73,0.0,0.0,112.0
2023-12-30,Saturday,81.0,25.0,35.0,2.0,3.0,0.0,77.0,0.0,9.0,0.0,72.97,1139589.13,14069.0,0.0,52.0,19.0,165.0,1027017.13,13337.88,112572.0,12508.0,0.0,0.0,111.0
2023-12-31,Sunday,92.0,8.0,54.0,7.0,5.0,0.0,93.0,0.0,11.0,0.0,82.14,1249700.42,13583.7,0.0,36.0,18.0,195.0,1167128.42,12549.77,82572.0,7506.55,0.0,0.0,112.0
2024-01-01,Monday,71.0,31.0,34.0,5.0,3.0,0.0,70.0,0.0,9.0,0.0,64.55,931991.36,13126.64,0.0,60.0,20.0,140.0,893741.36,12767.73,38250.0,4250.0,0.0,0.0,110.0
2024-01-02,Tuesday,79.0,17.0,43.0,6.0,4.0,0.0,62.0,0.0,27.0,0.0,74.53,1020989.17,12923.91,0.0,35.0,24.0,139.0,731264.49,11794.59,289724.68,10730.54,0.0,0.0,106.0
2024-01-03,Wednesday,90.0,13.0,37.0,1.0,5.0,0.0,70.0,0.0,26.0,0.0,82.57,1201543.71,13350.49,0.0,30.0,21.0,150.0,860819.03,12297.41,340724.68,13104.8,0.0,0.0,109.0
2024-01-04,Thursday,104.0,2.0,46.0,1.0,4.0,0.0,77.0,0.0,32.0,0.0,93.69,1337183.19,12857.53,0.0,33.0,19.0,178.0,890458.51,11564.4,446724.68,13960.15,0.0,0.0,111.0
2024-01-05,Friday,83.0,21.0,28.0,0.0,4.0,0.0,78.0,0.0,9.0,0.0,76.85,1056453.26,12728.35,0.0,51.0,22.0,151.0,914203.26,11720.55,142250.0,15805.56,0.0,0.0,108.0
2024-01-06,Saturday,65.0,38.0,37.0,4.0,5.0,0.0,69.0,0.0,5.0,0.0,58.04,905945.39,13937.62,0.0,50.0,18.0,129.0,899695.39,13039.06,6250.0,1250.0,0.0,0.0,112.0
2024-01-07,Sunday,67.0,41.0,34.0,1.0,4.0,0.0,70.0,0.0,2.0,0.0,59.29,906734.8,13533.36,0.0,36.0,17.0,117.0,900484.8,12864.07,6250.0,3125.0,0.0,0.0,113.0
2024-01-08,Monday,91.0,14.0,59.0,1.0,6.0,0.0,85.0,0.0,13.0,0.0,81.25,1327494.43,14587.85,0.0,33.0,18.0,163.0,1146244.43,13485.23,181250.0,13942.31,0.0,0.0,112.0
2024-01-09,Tuesday,74.0,31.0,17.0,1.0,4.0,0.0,67.0,0.0,12.0,0.0,67.27,1023915.92,13836.7,0.0,38.0,21.0,126.0,842665.92,12577.1,181250.0,15104.17,0.0,0.0,110.0
2024-01-10,Wednesday,64.0,41.0,25.0,0.0,4.0,0.0,67.0,0.0,1.0,0.0,58.72,914814.89,14293.98,0.0,36.0,23.0,107.0,908564.89,13560.67,6250.0,6250.0,0.0,0.0,109.0
2024-01-11,Thursday,86.0,23.0,57.0,0.0,4.0,0.0,82.0,0.0,8.0,0.0,76.11,1428223.8,16607.25,0.0,36.0,17.0,140.0,1301973.8,15877.73,126250.0,15781.25,0.0,0.0,113.0
2024-01-12,Friday,96.0,10.0,45.0,0.0,4.0,0.0,86.0,0.0,14.0,0.0,87.27,1620284.11,16877.96,0.0,36.0,20.0,157.0,1288034.11,14977.14,332250.0,23732.14,0.0,0.0,110.0
2024-01-13,Saturday,72.0,33.0,23.0,0.0,4.0,0.0,69.0,0.0,7.0,0.0,66.06,1244333.33,17282.41,0.0,47.0,22.0,109.0,1131583.33,16399.76,112750.0,16107.14,0.0,0.0,109.0
2024-01-13,Saturday,72.0,33.0,23.0,0.0,4.0,0.0,69.0,0.0,7.0,0.0,66.06,1244333.33,17282.41,0.0,47.0,22.0,109.0,1131583.33,16399.76,112750.0,16107.14,0.0,0.0,109.0
2024-01-14,Sunday,75.0,32.0,30.0,0.0,4.0,0.0,62.0,0.0,17.0,0.0,67.57,1195339.16,15937.86,0.0,27.0,19.0,117.0,946589.16,15267.57,248750.0,14632.35,0.0,0.0,111.0
2024-01-14,Sunday,75.0,32.0,30.0,0.0,4.0,0.0,62.0,0.0,17.0,0.0,67.57,1195339.16,15937.86,0.0,27.0,19.0,117.0,946589.16,15267.57,248750.0,14632.35,0.0,0.0,111.0
2024-01-15,Monday,93.0,16.0,36.0,0.0,4.0,0.0,68.0,0.0,29.0,0.0,82.3,1399851.47,15052.17,0.0,18.0,17.0,142.0,989101.47,14545.61,410750.0,14163.79,0.0,0.0,113.0
